Id,Data,Nick,Pasek,Autor,Tytuł,Gatunek,Ocena
13967735,2015-08-17 21:37:33,Jainapl,różowy,Brent Weeks,Droga Cienia,Fantasy,9
13967735,2015-08-17 21:37:33,Jainapl,różowy,Brent Weeks,Na Krawędzi Cienia,Fantasy,8
13967735,2015-08-17 21:37:33,Jainapl,różowy,Brent Weeks,Poza Cieniem,Fantasy,7
13967513,2015-08-17 21:25:58,acquen,różowy,Aleksander Dumas (ojciec),Hrabia Monte Christo,Powieść historyczno-przygodowa,10
13967513,2015-08-17 21:25:58,acquen,różowy,Aleksander Dumas (ojciec),Królowa Margot,Romans/Powieść historyczna,9
13963125,2015-08-17 14:57:39,R.....l,niebieski,Albert Marini,Kiedy Śpisz,Thriller,10
13962963,2015-08-17 14:41:13,R.....l,niebieski,Maleńczuk,Maleńczuk,Wywiad,8
13962181,2015-08-17 13:26:28,Pippo,niebieski,Terry Pratchett,Ostatni bohater,Fantastyka,9
13962181,2015-08-17 13:26:28,Pippo,niebieski,Terry Pratchett,Ostatni kontynent,Fantastyka,7
13962135,2015-08-17 13:21:42,martusiek,różowy,Fintan J. O'Regan,ADHD,Poradnik,5
13955235,2015-08-16 21:42:56,Dziadekmietek,niebieski,Wiktor Suworow,Lodołamacz,książka historyczna,3
13954983,2015-08-16 21:25:47,nuj-ip,niebieski,"Jerzy Vetulani, Maria Mazurek",Bez ograniczeń. Jak rządzi nami mózg,"Nauki przyrodnicze (fizyka, chemia, biologia, itd.)",7
13954303,2015-08-16 20:49:43,haussbrandt,niebieski,Bill Bryson,Krótka historia prawie wszystkiego,Popularnonaukowa,9
13950133,2015-08-16 15:23:08,ArturVonFornal,niebieski,Sławomir MIchał,Strefa Pawłowa,Thriller psychologiczny postapo,6
13945251,2015-08-16 01:30:15,w.....0,niebieski,"Konrad Jerzak vel Dobosz, Marlon Couto Ribeiro",Więcej niż słówka. Rozmowa z poliglotą Marlonem Couto Ribeiro,wywiad,7
13943515,2015-08-15 22:36:59,kacperke,niebieski,sir Terry Pratchett,Zbrojni,fantasy,9
13942811,2015-08-15 21:52:58,bloodguy,niebieski,John Scalzi,Wojna starego człowieka,science fiction,8
13941031,2015-08-15 19:34:22,LibertyPrime,niebieski,Richard Matheson,Jestem Legendą,postapokalipsa,6
13938101,2015-08-15 15:05:02,seeksoul,niebieski,Frank Herbert,Diuna,sci-fi,10
13937865,2015-08-15 14:41:16,Torak28,niebieski,Joe Abercrombie,Pierwsze Prawo: Księga pierwsza. Samo Ostrze.,fantastyka,7
13937865,2015-08-15 14:41:16,Torak28,niebieski,Joe Abercrombie,Pierwsze Prawo: Księga druga. Nim zawisną na szubienicy.,fantastyka,8
13937865,2015-08-15 14:41:16,Torak28,niebieski,Joe Abercrombie,Pierwsze Prawo: Księga trzecia. Ostateczny argument królów.,fantastyka,7
13935795,2015-08-15 11:49:30,WolnoscRownoscBraterstwo,niebieski,Erin Morgensten,The Night Circus,literatura piękna,7
13927579,2015-08-14 19:57:29,martusiek,różowy,Agatha Christie,Parker Pyne na tropie,thriller/sensacja/kryminał,7
13922185,2015-08-14 11:29:00,Pippo,niebieski,Terry Pratchett,Ciekawe czasy,Fantastyka,8
13922185,2015-08-14 11:29:00,Pippo,niebieski,Terry Pratchett,Trollowy Most,Fantastyka,10
13922185,2015-08-14 11:29:00,Pippo,niebieski,Terry Pratchett,Eryk,Fantastyka,8
13917293,2015-08-13 22:18:01,szybkiekonto,niebieski,Suzanne Collins,Igrzyska Śmierci,"S-F, młodzieżowa",7
13917293,2015-08-13 22:18:01,szybkiekonto,niebieski,Suzanne Collins,W pierścieniu ognia,"S-F, młodzieżowa",7
13913517,2015-08-13 17:08:03,Rajca,niebieski,Cordwainer Smith,Drugie odkrycie ludzkości. Norstrilia,science fiction,7
13913339,2015-08-13 16:47:03,a....5,niebieski,Cormac McCarthy,Droga,,6
13913277,2015-08-13 16:42:17,a....5,niebieski,Suren Cormudian,Dziedzictwo Przodków,"fantasy, postapokaliptyka",10
13910287,2015-08-13 12:09:09,Brydzo,niebieski,Alan Watts,The Joyous Cosmology,"filozofia i etyka, dziennik",7
13900921,2015-08-12 18:01:32,Miodowka,różowy,Stephen King,Cmętarz Zwieżąt,Horror,8
13900201,2015-08-12 16:57:27,Vivec,,Robert Silverberg,Roma Eterna,Historia alternatywna,3
13899875,2015-08-12 16:24:28,Adolf_Wojtyla,niebieski,Zbigniew Lew-Starowicz,Pan od seksu,Biografia,8
13899565,2015-08-12 15:53:52,kacperke,niebieski,sir Terry Pratchett,Panowie i Damy,fantasy,9
13895499,2015-08-12 09:11:00,faramka,różowy,Sylwia Chutnik,Cwaniary,Literatura współczesna,8
13890909,2015-08-11 22:39:08,v....a,niebieski,Joanna Zaręba,Harpie w Warszawie,fantastyka,6
13890201,2015-08-11 22:04:07,elekkapselek,różowy,"James Patterson, Michael Ledwidge",Szybki numer,sensacja,6
13889537,2015-08-11 21:24:38,ostoja,niebieski,Jo Nesbo,Trzeci klucz,kryminał,6
13888291,2015-08-11 20:21:22,Pippo,niebieski,Terry Pratchett,Czarodzicielstwo,Fantastyka,8
13887557,2015-08-11 19:16:11,Jendell,różowy,Romuald Pawlak,Armia ślepców,było na półce z fantastyką,3
13885391,2015-08-11 16:03:08,Gacrux,niebieski,George Orwell,1984,futurystyczna antyutopia,7
13885363,2015-08-11 16:00:30,szysztopf,niebieski,George R. R. Martin,Starcie Królów,Fantasy,10
13884879,2015-08-11 15:14:22,Haszaks,niebieski,Henri Brunel,"Opowieść o kocie, mistrzu Zen",literatura współczesna,10
13884711,2015-08-11 15:00:54,szybkiekonto,niebieski,Albert Camus,Obcy,Powieść,9
13883055,2015-08-11 12:31:34,haussbrandt,niebieski,Randall Munroe,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Popularnonaukowa,10
13881535,2015-08-11 09:53:22,neverest,niebieski,Tom Clancy,Czas patriotów,sensacja/kryminał,7
13881491,2015-08-11 09:47:57,neverest,niebieski,Tom Clancy,Bez skrupułów,kryminał/sensacja,7
13881421,2015-08-11 09:38:55,elekkapselek,różowy,Lee Patrick,Tunel,Fantastyka,6
13878715,2015-08-11 00:00:05,bloodguy,niebieski,Harlan Coben,Bez Pożegnania,thriller/sensacja/kryminał,9
13875241,2015-08-10 19:48:28,diabeu255,niebieski,Terry Pratchett,Złodziej Czasu,Fantasy,7
13873951,2015-08-10 17:51:31,martusiek,różowy,Ewa Karwan-Jastrzębska,Banda Michałka,Literatura dziecięca/młodzieżowa,6
13873649,2015-08-10 17:23:08,szybkiekonto,niebieski,Fiodor Dostojewski,Białe Noce,Opowiadanie,9
13871245,2015-08-10 13:52:38,lukaschels,niebieski,Andrzej Ziemiański,Pomnik Cesarzowej Achai - Tom I,mieszanka science fiction i fantasy,9
13869241,2015-08-10 10:21:42,P.........y,niebieski,Brandon Sanderson,Z Mgły Zrodzony,fantasy,9
13862543,2015-08-09 19:34:15,Vivec,,The Wreck of the River of Stars,Michael Flynn,Fantastyka naukowa,7
13853525,2015-08-09 00:45:44,alaklon,różowy,Robin Cook,Chromosom 6,thriller,7
13852253,2015-08-08 22:55:21,MalyBiolog,niebieski,"Jerzy Vetulani, Maria Mazurek",Bez ograniczeń. Jak rządzi nami mózg,popularnonaukowe / wywiad,8
13852111,2015-08-08 22:42:53,szaloneneutrino,niebieski,Ian Douglas,Star Carrier. Głębia czasu,SF,8
13848851,2015-08-08 18:15:30,martusiek,różowy,Zbigniew Lew-Starowicz,Pan od seksu,Autobiografia,9
13844973,2015-08-08 12:58:14,A.....z,niebieski,Philip K. Dick,Zapłata,Sci-Fi,8
13844705,2015-08-08 12:36:03,v....a,niebieski,"Piotr Lipiński, Michał Matys",Absurdy PRL-u,literatura faktu,6
13839643,2015-08-07 23:20:03,ogrod87,niebieski,Marc Elsberg,Blackout,"Fantastyka, fantasy, science fiction",10
13839149,2015-08-07 22:46:37,Koller,niebieski,Dmitry Glukhovsky,Metro 2033,SF,8
13837741,2015-08-07 20:53:52,Koller,niebieski,Andy Weir,Marsjanin,SF,5
13836737,2015-08-07 19:29:26,chixi,różowy,Gillian Flynn,Zaginiona dziewczyna,kryminał,6
13834851,2015-08-07 16:42:16,WolnoscRownoscBraterstwo,niebieski,David Brin,The Postman,postapokaliptyczna,8
13832855,2015-08-07 13:33:53,haussbrandt,niebieski,Walter Isaacson,Benjamin Franklin: An American Life,Biografia,8
13832641,2015-08-07 13:16:43,szaloneneutrino,niebieski,Ramez Naam,Crux,SF,8
13830489,2015-08-07 09:52:11,uukasz8,niebieski,Dan Simmons,Triumf Endymiona,"Science Fiction, Prdzygoda",4
13830333,2015-08-07 09:35:30,ola3ka,różowy,G. R. R. Martin,Uczta dla wron: sieć spisków,fantastyka,8
13823579,2015-08-06 19:53:28,elekkapselek,różowy,Hugh C. Howey,Silos,fantastyka,7
13823463,2015-08-06 19:44:21,i...k,niebieski,Harlan Coben,Tęsknię za tobą,Thriller/sensacja/kryminał,8
13822607,2015-08-06 18:41:17,faramka,różowy,Zygmunt Miłoszewski,Góry Żmijowe,Bajka / baśń,9
13822475,2015-08-06 18:30:43,WolnoscRownoscBraterstwo,niebieski,Philip K. Dick,Do Android Dream of Electric Sheep,SF,7
13817767,2015-08-06 12:15:00,jakosdajerade,niebieski,Patrick Moore,Niebo przez lornetkę,"popularno-naukowa, poradnik",7
13817721,2015-08-06 12:10:07,c......o,niebieski,Marc Elsberg,Blackout,"Sensacja, Thriller",7
13814399,2015-08-06 03:15:42,Bayron,niebieski,Dan Simmons,Hyperion,SF,7
13811785,2015-08-05 22:54:48,Izanagi013,niebieski,Bernard Cornwell,The Empty Throne,Powieść historyczna,9
13811785,2015-08-05 22:54:48,Izanagi013,niebieski,Bernard Cornwell,The Pagan Lord,Powieść historyczna,9
13811785,2015-08-05 22:54:48,Izanagi013,niebieski,Bernard Cornwell,Death of Kings,Powieść historyczna,9
13809279,2015-08-05 20:47:06,Woojt92,niebieski,Waldemar Łysiak,Stulecie kłamców,publicystyka,8
13808551,2015-08-05 19:58:58,szaloneneutrino,niebieski,Ramez Naam,Nexus,SF,8
13807445,2015-08-05 18:29:11,Jendell,różowy,Daniel Goleman,Inteligencja emocjonalna w praktyce,psychologia,6
13807445,2015-08-05 18:29:11,Jendell,różowy,Andrzej Pilipiuk,Kroniki Jakuba Wędrowycza,zbiór opowiadań,7
13798393,2015-08-04 23:55:14,kacperke,niebieski,sir Terry Pratchett,Pomniejsze bóstwa,fantasy,10
13798347,2015-08-04 23:51:08,Dziadekmietek,niebieski,Marek Krajewski,Głowa Minotaura,kryminał,9
13794441,2015-08-04 19:30:35,martusiek,różowy,Waris Dirie,SAFA. Nie okaleczajcie mnie,Literatura faktu,8
13782631,2015-08-03 20:13:15,Vivec,,Edward Grant,Średniowieczne podstawy nauki nowożytnej,Literatura popularnonaukowa,7
13782089,2015-08-03 19:33:45,saja88,niebieski,Brian Keene,Noc Zombie,Horror,3
13782089,2015-08-03 19:33:45,saja88,niebieski,Brian Keene,Miasto Żywych Trupów,Horror,3
13776363,2015-08-03 09:39:33,lukaschels,niebieski,Stanisław Lem,Cyberiada,science fiction,10
13772111,2015-08-02 21:36:04,seta1991,niebieski,Andrzej Pilipiuk,Oko Jelenia. Srebrna Łania z Visby,Fantastyka,6
13772111,2015-08-02 21:36:04,seta1991,niebieski,Jacek Piekara,"Ja, inkwizytor. Wieże do nieba",Fantastyka,8
13770481,2015-08-02 19:29:32,LibertyPrime,niebieski,Robert J. Szmidt,Apokalipsa według Pana Jana,posapokalipsa,7
13769207,2015-08-02 17:44:42,yorar,niebieski,Jarosław Mikołaj Skoczeń,"Trolejbus, ludzie i media",wywiad,
13767047,2015-08-02 14:24:48,MalyBiolog,niebieski,Wiktor Suworow,Alfabet Suworowa,historia (?),7
13766461,2015-08-02 13:22:41,kacperke,niebieski,sir Terry Pratchett,Wyprawa czarownic,fantasy,9
13760641,2015-08-01 22:15:31,Romantyczny_widelec,niebieski,Jacek Dukaj,Perfekcyjna Niedoskonałość,Science Fiction,9
13756683,2015-08-01 16:36:39,v....a,niebieski,Jo Nesbø,Czerwone gardło,kryminał,7
13755409,2015-08-01 14:27:47,seeksoul,niebieski,Stefan Szczepłek,Moja Historia Futbolu - T.1 Świat,Sportowa,8
13755093,2015-08-01 13:52:37,ialath,niebieski,Brandon Sanderson,Stalowe Serce,sci-fi,7
13754651,2015-08-01 13:05:03,r......7,niebieski,"Krystyna Chodorowska, Stefan Darda, Dorota Dziedzic-Chojnacka, Anna Kańtoch, Marta Krajewska",E-bookowa Antologia Zajdlowa 2015,fantastyka,1
13750079,2015-07-31 23:29:49,salvador_w_dali,niebieski,"Joanne Kathleen Rowling, właśc. Joanne Murray",Harry Potter i Książe Półkrwi,Fantastyka,9
13746391,2015-07-31 18:19:36,faramka,różowy,Andrzej Klim,"Seks, sztuka i alkohol. Życie towarzyskie lat 60.","Biografie, literatura faktu?",2
13746243,2015-07-31 18:03:01,pestis,niebieski,Karen Traviss.,Star Wars: Wojny Klonów. Żadnych jeńcówń.,fantastyka.,5
13745307,2015-07-31 16:27:35,s......9,niebieski,Jordan Belfort,Wilk z Wall Street,literatura współczesna,7
13744665,2015-07-31 15:20:02,A.....z,niebieski,Waldemar Łysiak,Stulecie kłamców,Publicystyka,8
13729267,2015-07-30 14:04:06,kacperke,niebieski,Przemek Kossakowski,Na granicy zmysłów,reportaż,8
13729057,2015-07-30 13:44:20,EstradaOrNada,niebieski,Andy Weir,Marsjanin,Si-Fi,8
13728663,2015-07-30 13:07:03,S........a,niebieski,Liao Yiwu,Prowadzący umarłych. Opowieści prawdziwe. Chiny z perspektywy nizin społecznych,reportaż,8
13719457,2015-07-29 20:22:21,Jainapl,różowy,Marcin Mortka,Miasteczko Nonstead,Thriller/fantastyka,7
13718295,2015-07-29 18:59:18,diabeu255,niebieski,Agatha Christie,Morderstwo to nic trudnego,Kryminał,5
13713947,2015-07-29 13:24:34,m.....i,różowy,Sylwia Chutnik,Cwaniary,literatura współczesna,7
13705553,2015-07-28 20:13:25,thekes,różowy,Ken Follett,Papierowe pieniądze,thriller,3
13703307,2015-07-28 16:48:57,Ned,niebieski,Dymitr Głuchowski,Futu.re,,
13703307,2015-07-28 16:48:57,Ned,niebieski,"Larry Sloman, Mike Tyson",Mike Tyson. Moja prawda,,
13703307,2015-07-28 16:48:57,Ned,niebieski,Jan Sowa,"Inna Rzeczpospolita jest możliwa! Widma przeszłości, wizje przyszłości",,
13703307,2015-07-28 16:48:57,Ned,niebieski,Knut Hamsun,Głód,,
13703307,2015-07-28 16:48:57,Ned,niebieski,Zbigniew Czajkowski-Dębczyński,Dziennik powstańca,,
13703307,2015-07-28 16:48:57,Ned,niebieski,Jacek Dukaj,Starość Aksolotla,,
13703307,2015-07-28 16:48:57,Ned,niebieski,Slavoj Žižek,Od tragedii do farsy,,
13703307,2015-07-28 16:48:57,Ned,niebieski,Neil Fiore,Nawyk samodyscypliny,,
13703307,2015-07-28 16:48:57,Ned,niebieski,Von Glitschka,Grafika wektorowa,,
13698651,2015-07-28 07:54:31,ostoja,niebieski,Jo Nesbo,Czerwone gardło,kryminał,7
13693329,2015-07-27 20:32:31,pestis,niebieski,Karen Miller.,Star Wars: Wojny Klonów. Dzika przestrzeń.,fantastyka.,5
13693049,2015-07-27 20:11:34,chixi,różowy,Andy Weir,Marsjanin,sci-fi,9
13691311,2015-07-27 17:30:39,elekkapselek,różowy,John Marsden,Jutro 5. Gorączka,Literatura młodzieżowa,6
13691213,2015-07-27 17:21:38,erajwa,niebieski,Brandon Sanderson,Droga Królów,Fantasy,9
13691123,2015-07-27 17:12:02,Koller,niebieski,Andrzej Sapkowski,Boży Bojownicy,Fantasy,7
13688213,2015-07-27 12:22:35,r......7,niebieski,Gillian Flynn,Zaginiona dziewczyna,thriller,8
13688213,2015-07-27 12:22:35,r......7,niebieski,Richard Feynman,"„Pan raczy żartować, panie Feynman!” Przypadki ciekawego człowieka",autobiografia,7
13688213,2015-07-27 12:22:35,r......7,niebieski,Sofia Samatar,Cudzoziemiec w Olondrii,fantasy,5
13686587,2015-07-27 08:26:03,ckiler,niebieski,H. P. Lovecraft,Opowiadania,Horror,5
13686587,2015-07-27 08:26:03,ckiler,niebieski,H. P. Lovecraft,Zew Cthulhu,Horror,7
13681415,2015-07-26 20:56:12,R...x,niebieski,Randall Munroe,"What If?,",Popularnonaukowa,10
13681415,2015-07-26 20:56:12,R...x,niebieski,Allie Brosh,Hyperbole and a Half,Książka z obrazkami,8
13677737,2015-07-26 16:25:43,szaloneneutrino,niebieski,"Glenford J. Myers, Corey Sandler, Tom Badgett, Todd M. Thomas",Sztuka testowania oprogramowania,informatyka,6
13675711,2015-07-26 13:48:43,Wajdelota,niebieski,Manel Loureiro,"Apokalipsa Z (Trylogia: ""Początek końca"", ""Mroczne dni"", ""Gniew sprawiedliwych"")","fantastyka, postapokalipsa",2
13675659,2015-07-26 13:43:37,m.....i,różowy,Charlotte Perkins Gilman / Stetson,Żółta tapeta (The Yellow Wallpaper),literatura piękna,7
13675261,2015-07-26 13:06:51,Patyq_,niebieski,"Jerzy Bralczyk, Jan Miodek, Andrzej Markowski, Jerzy Sosnowski",Wszystko zależy od przyimka,"językoznawstwo, nauka o literaturze",9
13675079,2015-07-26 12:47:51,robertvu,niebieski,Mungo Melvin,Manstein: Najlepszy generał Hitlera,Biografia,8
13670027,2015-07-25 22:27:33,martusiek,różowy,Kurt Vonnegut,Matka noc,Fikcja literacka(?),9
13669885,2015-07-25 22:15:34,Belsen,niebieski,Gillian Flynn,Zaginiona Dziewczyna,thriller,8
13668765,2015-07-25 20:46:20,haussbrandt,niebieski,Marek Wałkuski,Ameryka po kaWałku,Literatura współczesna,7
13667873,2015-07-25 19:23:33,Jureczek77,,Józef Wittlin,Sól ziemi,wojenna/obyczajowa,10
13665777,2015-07-25 17:14:46,kacperke,niebieski,Blake Crouch,Wayward Pines. Krzyk.,dreszczowiec,7
13662961,2015-07-25 13:11:39,elekkapselek,różowy,Robin Cook,Komórka,thriller medyczny,7
13662911,2015-07-25 13:05:56,thekes,różowy,Lynne Olsen,Buntownicy,historyczna,9
13661963,2015-07-25 11:41:27,S........a,niebieski,Philipp K. Dick,Ubik,science fiction,7
13661383,2015-07-25 10:35:50,ola3ka,różowy,G.R.R. Martin,"""Nawałnica mieczy: Krew i złoto""",fantasy,8
13655417,2015-07-24 20:29:48,m.....i,różowy,Jonas T. Bengtsson,Submarino,Literatura współczesna,9
13653073,2015-07-24 16:39:31,martusiek,różowy,Jerzy Iwaszkiewicz,Kot w pralce - Salony Jerzego Iwaszkiewicza,Literatura współczesna/felietony,6
13651217,2015-07-24 13:36:35,noszfuck,różowy,Agatha Christie,I nie było już nikogo,powieść kryminalna,8
13650609,2015-07-24 12:43:25,forest_badger,niebieski,Steven Erikson,Bramy Domu Umarłych,fantasy/epic-fantasy,8
13650113,2015-07-24 11:58:43,p3sman,niebieski,Peter Watts,Rozgwiazda,Science Fiction,7
13645785,2015-07-23 23:47:18,szysztopf,niebieski,George R. R. Martin,Gra o Tron,Fantasy,10
13642963,2015-07-23 20:36:13,Kenzaki,niebieski,Frank Herbert,Diuna,powieść science fiction,4
13641653,2015-07-23 19:13:33,S........a,niebieski,Jakub Polit,"Pod Wiatr. Czang Kaj-szek, 1887-1975",historyczna,9
13641567,2015-07-23 19:07:24,romek9313,niebieski,Carlos Ruiz Zafón,Gra anioła,thriller/sensacja/kryminał,7
13641135,2015-07-23 18:34:14,Vivec,,J. R. R. Tolkien,Dzieci Hurina,Fantasy,8
13638327,2015-07-23 14:14:51,elekkapselek,różowy,Zygmunt Miłoszewski,Domofon,horror/thriller,7
13637481,2015-07-23 12:43:32,Coolish,niebieski,Steven Nadler,Spinoza,Biografia,7
13636223,2015-07-23 10:38:36,chixi,różowy,Camilla Läckberg,Pogromca Lwów,kryminał,6
13635333,2015-07-23 08:27:50,w..c,niebieski,Dan Simmons,Hyperion,science fiction,8
13631399,2015-07-22 22:30:16,kacperke,niebieski,Blake Crouch,Wayward Pines. Bunt.,dreszczowiec,7
13631031,2015-07-22 22:06:47,v....a,niebieski,Andy Weir,Marsjanin,science fiction,9
13628983,2015-07-22 20:02:27,offway,niebieski,Charles Bukowski,Factorum,,5
13625651,2015-07-22 14:45:29,AveNergal,niebieski,Danielle Hermans,Tulipanowy wirus,kryminał,6
13625651,2015-07-22 14:45:29,AveNergal,niebieski,Przemysław Słowiński,Sprawa Dreyfusa i inne słynne procesy,literatura faktu,6
13625651,2015-07-22 14:45:29,AveNergal,niebieski,Marek Kędzierski,Męska sprawa,thriller?,8
13625651,2015-07-22 14:45:29,AveNergal,niebieski,Daniel Defoe,Robinson Cruzoe,przygodowa,8
13625651,2015-07-22 14:45:29,AveNergal,niebieski,Robert M. Wegner,Opowieści z meekhańskiego pogranicza. Północ-Południe,fantasy,7
13619095,2015-07-21 23:02:00,a....5,niebieski,Siergiej Antonow,Ciemne tunele,fantasy,6
13616783,2015-07-21 20:41:02,diabeu255,niebieski,Brandon Sanderson,Droga Królów,Fantasy,8
13615399,2015-07-21 18:50:40,Brydzo,niebieski,"Alexa Clay, Kyra Maya Phillips",The Misfit Economy,"Biznes, Ekonomia",2
13613207,2015-07-21 15:21:17,ialath,niebieski,Larry Niven,Pierścień,Sci-Fi,6
13612969,2015-07-21 14:57:25,madtrexx,niebieski,Bartek Biedrzycki,Kompleks 7215,"fantasy, post-apokaliptyczne",9
13610533,2015-07-21 10:46:53,mroz3,niebieski,Robert M. Wegner,Każdy dostanie swoją kozę. Opowieści z meekhańskiego pogranicza.,fantasy,7
13610533,2015-07-21 10:46:53,mroz3,niebieski,Patryk Vega,Złe psy. W imię zasad,reportaż,6
13610533,2015-07-21 10:46:53,mroz3,niebieski,Richard A. Knaak,Diablo. Wojna Grzechu #2: Smocze Łuski,fantasy,7
13609849,2015-07-21 09:26:03,salvador_w_dali,niebieski,Umberto Eco,Zapiski na pudełku od zapałek,Zbiór felietonów,8
13604403,2015-07-20 21:02:55,kacperke,niebieski,Blake Crouch,Wayward Pines. Szum.,dreszczowiec,9
13604077,2015-07-20 20:42:37,D.............r,niebieski,James Frey,Milion małych kawałków,"Fikcja literacka, pamiętnik",10
13602453,2015-07-20 18:37:59,sortris,niebieski,Bernard Beckett,Genezis,Sci-Fi z elementami filozoficznymi,9
13600611,2015-07-20 15:50:12,haussbrandt,niebieski,Brandon Sanderson,Elantris,fantasy,9
13598229,2015-07-20 12:15:14,tiris,różowy,Aleksander Dumas,Dama Kameliowa,Powieść społeczno-obyczajowa,9
13597419,2015-07-20 11:03:14,egocentryczka,różowy,Stieg Larsson,"Dziewczyna, która igrała z ogniem",kryminał,7
13591769,2015-07-19 22:04:27,elekkapselek,różowy,David Grann,Zaginione miasto Z,Literatura podróżnicza,5
13591375,2015-07-19 21:43:27,Wajdelota,niebieski,Jean Raspail,Pierścień rybaka,powieść,8
13591321,2015-07-19 21:40:35,SharpPython,niebieski,Stephen King,Znalezione nie kradzione,Powieść detektywistyczna,7
13590255,2015-07-19 20:37:55,thekes,różowy,Max Bentow,Lalkarka,kryminał,5
13589699,2015-07-19 20:03:49,v....a,niebieski,George Orwell,Folwark zwierzęcy,Satyra,8
13587677,2015-07-19 18:06:41,Kiper602,niebieski,Robert M. Wegner,Opowieści z meekhańskiego pogranicza. Północ-Południe,Fantasy,6
13585119,2015-07-19 14:40:22,tiris,różowy,Jane Austen,Rozważna i romantyczna,Powieść romantyczna,7
13584905,2015-07-19 14:21:32,Rajca,niebieski,Walter Tevis,Przedrzeźniacz,S-F,7
13583061,2015-07-19 11:07:44,B.....n,niebieski,Jo Nesbø,Pentagram,Kryminał,6
